policy_0 Disc CE Loss,policy_0 Disc Acc,policy_0 Grad Pen,policy_0 Grad Pen W,agent_0 Disc Rew Mean,agent_0 Disc Rew Std,agent_0 Disc Rew Max,agent_0 Disc Rew Min,policy_0 Reward Scale,policy_0 QF1 Loss,policy_0 QF2 Loss,policy_0 Alpha Loss,policy_0 Policy Loss,policy_0 Q1 Predictions Mean,policy_0 Q1 Predictions Std,policy_0 Q1 Predictions Max,policy_0 Q1 Predictions Min,policy_0 Q2 Predictions Mean,policy_0 Q2 Predictions Std,policy_0 Q2 Predictions Max,policy_0 Q2 Predictions Min,policy_0 Alpha Mean,policy_0 Alpha Std,policy_0 Alpha Max,policy_0 Alpha Min,policy_0 Log Pis Mean,policy_0 Log Pis Std,policy_0 Log Pis Max,policy_0 Log Pis Min,policy_0 Policy mu Mean,policy_0 Policy mu Std,policy_0 Policy mu Max,policy_0 Policy mu Min,policy_0 Policy log std Mean,policy_0 Policy log std Std,policy_0 Policy log std Max,policy_0 Policy log std Min,Test agent_0 Success Rate,Test agent_0 Collision Rate,Test agent_0 Distance Mean,Test agent_0 Distance Std,Test agent_0 Distance Max,Test agent_0 Distance Min,Test agent_0 Rewards Mean,Test agent_0 Rewards Std,Test agent_0 Rewards Max,Test agent_0 Rewards Min,Test agent_0 Returns Mean,Test agent_0 Returns Std,Test agent_0 Returns Max,Test agent_0 Returns Min,Test agent_0 Actions Mean,Test agent_0 Actions Std,Test agent_0 Actions Max,Test agent_0 Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Exploration agent_0 Success Rate,Exploration agent_0 Collision Rate,Exploration agent_0 Distance Mean,Exploration agent_0 Distance Std,Exploration agent_0 Distance Max,Exploration agent_0 Distance Min,Exploration agent_0 Rewards Mean,Exploration agent_0 Rewards Std,Exploration agent_0 Rewards Max,Exploration agent_0 Rewards Min,Exploration agent_0 Returns Mean,Exploration agent_0 Returns Std,Exploration agent_0 Returns Max,Exploration agent_0 Returns Min,Exploration agent_0 Actions Mean,Exploration agent_0 Actions Std,Exploration agent_0 Actions Max,Exploration agent_0 Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AgentMeanAverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.41097993,0.8378906,0.008334182,4.0,0.48235154,0.49357924,2.4167457,0.012688289,2.0,7.2654533,7.2019897,1.067533,-45.71921,45.987076,15.770788,79.44971,-7.6980844,45.900074,15.755495,78.07788,-14.128921,0.02374770128386075,0.0,0.02374770128386075,0.02374770128386075,2.2853894,2.325353,10.5208,-5.086818,-0.11644977,1.4469081,3.9210413,-3.6294272,-0.5182476,0.014885337,-0.5033623,-0.533133,0.82,0.06,293.7811071614187,48.88009722058465,312.5468351506066,12.392681080069657,0.7833374240403641,0.5703574097895869,3.9550245332972622,-3.769999999999982,315.0896454459961,53.63440621007915,353.6943088344116,15.435424401754025,-0.005159361,0.5548431,0.99936205,-0.9994071,402.24,145.5004549821065,668.0,77.0,259.0,0.861003861003861,0.08494208494208494,289.3791757711637,53.16513851370626,312.7492029687997,32.24609708323864,0.7924670090508431,0.563847068281797,4.119092156806033,-3.769999999999982,307.92697808443165,57.43389676712245,356.6621322646505,35.17131238220777,-0.0068913065,0.65135854,0.99998814,-0.99996984,388.56756756756755,145.75119710585514,738.0,26.0,315.0896454459961,1695,1700000,4877,72.89487092476338,349.62652955483645,1779.2106187129393,2201.732019192539,39930.35477588186,16
0.39532995,0.84375,0.005803779,4.0,0.36937135,0.42287382,2.2744186,0.008676065,2.0,4.767926,4.747428,0.234424,-45.281185,45.241905,17.432756,86.558304,2.5742826,45.294434,17.526958,87.75783,2.784536,0.024483998758439054,0.0,0.024483998758439054,0.024483998758439054,2.0631905,2.1471138,13.895074,-2.7169676,-0.08732811,1.3676517,3.7702632,-3.8804932,-0.5188806,0.0014241934,-0.51745635,-0.52030474,0.9111111111111111,0.044444444444444446,291.46698736294536,62.90307674534574,312.6481422484812,37.223476399977415,0.6895848979031651,0.5412622970870344,4.000548202927433,-3.769999999999982,308.07588416544957,67.43541034146064,350.1616870511812,39.26064903008848,-0.011768432,0.5290143,0.9994394,-0.9995992,446.75555555555553,182.26734400697788,888.0,107.0,250.0,0.848,0.076,289.3562698919879,58.06704741262241,312.8089674233595,20.174271843877634,0.7774101503808315,0.5751565359126347,4.109779972543976,-3.769999999999982,310.1959789237564,64.06014755996908,363.2283485380701,22.17642994055329,-0.004386038,0.64688814,0.99993396,-0.99997467,399.012,162.1606482966814,801.0,11.0,308.07588416544957,1795,1800000,5127,73.71697420440614,354.1556474659592,1792.5254633864388,2220.398085056804,42138.48541621305,17
0.38308397,0.8535156,0.005497415,4.0,0.4041124,0.4219934,2.1326752,0.0064005,2.0,5.026434,5.180031,1.0098546,-41.995182,41.88099,15.696663,82.94508,0.14986753,41.407303,15.699361,82.51997,0.6859373,0.024410795985392184,0.0,0.024410795985392184,0.024410795985392184,2.2719667,2.2574391,12.918043,-2.7174191,-0.27446482,1.390936,4.1037893,-4.6157575,-0.51773596,0.004223734,-0.51351225,-0.5219597,0.8518518518518519,0.09259259259259259,293.4639332392681,47.87755294118019,312.72517753021145,58.115771438438664,0.8288624706381154,0.5315104606946899,3.971788909283248,-3.7254347700328196,311.8518299250849,52.68201796327212,356.00719683803305,64.57071332694976,0.00022218678,0.5474079,0.99814194,-0.9994921,376.24074074074076,125.81010605128861,690.0,48.0,260.0,0.8115384615384615,0.09230769230769231,285.9972960068252,61.601764576460056,312.74960762506413,14.23520748842557,0.7912545332595634,0.5634803685545732,4.102979988186746,-3.769999999999982,304.33170992496,66.51361236384462,363.60902095600983,15.921924816541477,-0.0036133016,0.6413538,0.9999322,-0.99999565,384.6192307692308,157.71180268800617,772.0,10.0,311.8518299250849,1895,1900000,5387,73.6376853166148,341.8884416380897,1807.98278795043,2223.5089149051346,44368.87785487063,18
0.3815657,0.85546875,0.005855824,4.0,0.38592386,0.39497977,2.2243404,0.00612204,2.0,3.7691445,4.133138,-0.064174,-43.39663,44.29695,17.103912,81.905334,0.12125158,44.02436,17.198704,83.15013,0.93949264,0.02441259736270722,0.0,0.02441259736270722,0.02441259736270722,1.982715,1.8786212,8.991224,-2.8357894,0.041006662,1.3487084,3.0261993,-3.5369554,-0.52327573,0.0014870764,-0.52178866,-0.5247628,0.8653846153846154,0.07692307692307693,297.8809886780246,47.41692128134126,312.7279358321631,34.07767108915186,0.813314316244955,0.5514973340344127,3.973633400706092,0.0,316.17594044022616,51.45504711766077,356.58314674061603,37.72955523399787,-0.01216448,0.5487204,0.9994178,-0.9988833,388.75,137.32539613296925,644.0,67.0,248.0,0.875,0.06854838709677419,292.36555031113545,52.46216160369982,312.7751100514193,12.893531335315108,0.773085691585482,0.5587106288750566,4.113158157096677,-3.769999999999982,311.17945998721433,57.25329384100234,354.1483502935396,5.63944226570719,-0.005581414,0.6406861,0.999987,-0.99989736,402.51612903225805,148.28827003568725,849.0,25.0,316.17594044022616,1995,2000000,5635,73.08188215456903,348.7727123154327,1789.7862691464834,2211.640863616485,46607.15926226042,19
0.3916735,0.85546875,0.006806182,4.0,0.50199926,0.4660405,2.177636,0.00521242,2.0,5.5075665,5.2591066,-0.6838674,-43.267822,44.41008,17.326155,83.91292,3.366426,43.509552,17.456743,83.07241,2.935597,0.024012428566369766,0.0,0.024012428566369766,0.024012428566369766,1.8166034,2.0116541,7.3759813,-1.9487908,0.076528676,1.303123,3.4508202,-3.1309483,-0.5215324,0.0076929037,-0.5138395,-0.5292253,0.92,0.08,299.80610665471227,43.71439455046221,312.7298038661623,47.79622000931531,0.7893626233346521,0.5377192750969954,4.014246086296112,-3.769999999999982,318.38152049579855,48.65021013265043,363.3249450569013,50.185770811950476,-0.006418598,0.5306036,0.99774504,-0.99927133,403.34,142.20275806045396,770.0,41.0,258.0,0.8527131782945736,0.08527131782945736,289.91383503232925,51.78791161595844,312.796622709182,13.288913696106983,0.7949837039225038,0.5689042531315871,4.212792890436958,-3.769999999999982,308.70326502897694,56.94014256629784,365.72545924782867,13.80646074343722,-0.0072516073,0.6434037,0.9999598,-0.9999507,388.3139534883721,153.23004909232083,934.0,22.0,318.38152049579855,2095,2100000,5893,73.48417196469381,375.41271579405293,1805.0445429091342,2253.941430667881,48845.76873462368,20
0.41632324,0.80859375,0.005101083,4.0,0.42317477,0.4395368,2.1726098,0.005520323,2.0,4.4886675,5.6082563,0.50855196,-44.125763,43.151505,17.772747,79.826324,-25.158031,42.460255,17.868708,81.33941,-30.394978,0.02294283401078752,0.0,0.02294283401078752,0.02294283401078752,2.134715,2.2586932,12.530162,-1.7306391,-0.32413438,1.356514,3.737588,-3.9376001,-0.525682,0.0069475174,-0.51873446,-0.5326295,0.7924528301886793,0.07547169811320754,290.4797606263261,42.247767878556274,312.7742194756593,120.43967247739975,0.80832463542302,0.5891584288862867,4.082090432174255,-3.769999999999982,306.0957628856606,46.88708576346024,350.2503660015956,131.0404474876938,-0.0021028249,0.56305605,0.99929726,-0.99980587,378.6792452830189,163.86554239478187,632.0,74.0,265.0,0.8113207547169812,0.10943396226415095,287.2931091237036,57.67489532114258,312.8740461954982,13.807320805754406,0.8091718932998769,0.5573307404788108,4.253018775519195,-3.730013404801639,305.03948290099777,62.0528134792734,356.56102446260013,16.000907591429435,-0.004310882,0.64346236,0.9999707,-0.9999293,376.977358490566,147.20815533385374,916.0,14.0,306.0957628856606,2195,2200000,6158,73.96356738125905,360.0826609907672,1810.4636619505472,2244.5098903225735,51108.16835813364,21
0.39032513,0.8261719,0.0061347727,4.0,0.4529245,0.43521956,2.206027,0.010322423,2.0,11.466286,9.094404,-0.50905365,-44.507866,40.98671,16.751253,81.34873,-6.4668856,41.674946,16.694412,83.32853,-4.3594313,0.0220105615646214,0.0,0.0220105615646214,0.0220105615646214,1.8665993,2.1287873,10.660394,-3.1922393,0.0040149773,1.3027714,3.3972445,-4.3106894,-0.52568984,0.0044974387,-0.52119243,-0.5301873,0.7931034482758621,0.034482758620689655,288.41901923816226,52.12844658966636,312.57921108009793,65.65607744939994,0.8779792325570424,0.5724051906585105,4.037585031513693,-3.730013404801639,304.4165925296917,55.8112562995635,355.09232524290206,70.75350068072942,-0.0058545764,0.5639383,0.99981123,-0.9999734,346.7241379310345,138.47915230913583,610.0,65.0,262.0,0.8702290076335878,0.0648854961832061,292.52131931179,53.12310074329135,312.68509711944233,13.72809010015137,0.8126253230250843,0.5532731494678257,4.2118744216478206,-3.769999999999982,310.66790164183783,57.92044196127094,360.71387198768565,14.188854730013574,-0.010622116,0.6463161,0.99995244,-0.99997777,382.30152671755724,138.8837063546293,743.0,19.0,304.4165925296917,2295,2300000,6420,72.24691400071606,377.9669647780247,1792.5829964792356,2242.7968752579764,53321.385603782255,22
0.432432,0.8105469,0.0038737494,4.0,0.46339494,0.4317409,2.2723682,0.016263777,2.0,3.7361357,3.4892206,0.106877,-44.358006,43.53386,17.552952,99.5486,2.5482664,43.70709,17.580914,99.2376,3.1532555,0.02246331542180076,0.0,0.02246331542180076,0.02246331542180076,2.0281558,2.0921915,9.131389,-4.0510526,0.067944534,1.3532699,3.1884618,-3.1335816,-0.5201044,0.009067595,-0.51103675,-0.52917194,0.847457627118644,0.03389830508474576,281.69701391709464,64.9976881389466,312.43384951808406,56.47877562877609,0.8799582344091577,0.5660372561965029,4.043239426003311,-3.730013404801639,299.2305433381514,70.71046744736898,351.93043846685504,58.473725679275574,0.0021297515,0.5759285,0.999746,-0.9995023,340.0508474576271,138.34094749393293,611.0,32.0,291.0,0.7938144329896907,0.09621993127147767,284.0471694889608,62.186074539849315,312.72120619451454,22.52630869475876,0.878484338002561,0.5663764282200557,4.263685752464859,-3.817283496705045,301.6371068197247,66.50366260570961,358.8191697475409,29.168230190212224,-0.0057718097,0.654123,0.99999255,-0.9999965,343.36082474226805,135.0902856219606,715.0,26.0,299.2305433381514,2395,2400000,6711,73.47960216226056,348.39080666424707,1782.2860330962576,2204.156441922765,55543.40375146922,23
0.40476537,0.81640625,0.0046681874,4.0,0.43375117,0.39690906,1.8181994,0.008213358,2.0,5.403298,6.1856804,0.60282815,-40.45846,41.910614,18.022049,87.01303,-1.5407623,41.684883,18.260393,85.10147,-2.3125396,0.02218739076034763,0.0,0.02218739076034763,0.02218739076034763,2.158288,2.0968893,10.814522,-3.4340696,-0.05993688,1.4434756,3.3845694,-4.638574,-0.5264306,0.009537817,-0.51689273,-0.53596836,0.9122807017543859,0.07017543859649122,293.445666827758,55.79923097804456,312.69782655532345,75.66247213162224,0.8839966804909132,0.5710088039923173,4.088611893141341,-3.5802255378887935,312.76422904316223,60.77429624528936,353.5953439047354,80.42697230815276,-0.005440029,0.57870555,0.99996257,-0.9998801,353.8070175438597,130.2585066214307,708.0,48.0,269.0,0.8587360594795539,0.07063197026022305,292.19498460377577,54.87778755084529,312.78368061996946,14.122902998961266,0.8320460688956889,0.5561661209987876,4.11375948533167,-3.7982513099906896,309.71600343715323,58.82773258790368,353.40137144863786,16.442578237570427,-0.00798011,0.6485075,0.99998236,-0.9999302,372.2342007434944,140.19039423940785,901.0,14.0,312.76422904316223,2495,2500000,6980,72.2668919605203,366.25406779395416,1820.1704727970064,2258.691432551481,57807.63905615453,24
0.42924735,0.8066406,0.0042243525,4.0,0.43176728,0.3784688,1.8015647,0.010434628,2.0,5.7367735,5.551961,-0.20745358,-41.662266,44.769703,18.497185,92.8971,-16.502237,44.399136,18.487709,96.20502,-2.3365073,0.02216298668703751,0.0,0.02216298668703751,0.02216298668703751,1.94554,2.0691335,11.57119,-2.4544446,0.11566928,1.3568426,3.6125886,-4.5280714,-0.52063775,0.0059665744,-0.5146712,-0.52660435,0.8269230769230769,0.09615384615384616,300.03597990908645,34.20397698888973,312.60512657177173,77.47506489843738,0.7878081028233431,0.6212915447867997,4.12157030259516,-3.7440717880965053,317.97147042416015,36.93058500350248,346.69277573811746,81.39417057979067,-0.0063501266,0.5447259,0.998993,-0.9991717,403.61538461538464,231.88219438112517,1000.0,68.0,255.0,0.8862745098039215,0.07450980392156863,296.22803176686404,43.78988570549411,312.7484493514599,36.49381741029979,0.8035650257078537,0.571305495520003,4.134778058583059,-3.7753636714839516,315.0132462544534,47.286796618477915,366.14787631125716,36.89247111738137,-0.006534933,0.65049934,0.99988997,-0.99999887,392.01960784313724,148.75779632837288,1000.0,48.0,317.97147042416015,2595,2600000,7235,73.91421728767455,371.79897474776953,1771.5567937353626,2217.2699857708067,60034.89254774107,25
0.40559113,0.8359375,0.007232096,4.0,0.424359,0.396118,2.3708296,0.012725728,2.0,3.9508839,3.8388157,-1.3892468,-43.516003,43.45792,18.919664,79.465126,0.79928315,43.75411,18.869091,80.274124,1.6009089,0.024254014278316832,0.0,0.024254014278316832,0.024254014278316832,1.6264081,1.9153181,9.805119,-5.378699,0.059349768,1.3238935,3.551268,-4.1926103,-0.51151663,0.016197637,-0.49531904,-0.5277143,0.7272727272727273,0.09090909090909091,287.8807350912023,60.62928632252868,312.6640978979776,74.16997621314312,0.6507638664073955,0.6047717995314728,4.055806504038628,-3.8649380906459783,304.77934079675447,64.36001525053916,353.18933627054935,81.01597032884943,-0.016449606,0.54867166,0.99839133,-0.99961835,468.34090909090907,254.14419164054905,1000.0,148.0,241.0,0.8547717842323651,0.07053941908713693,294.2248656213494,49.27862963267101,312.9251157209721,31.206836770812334,0.757264182583187,0.5911384251083649,4.486300422033665,-3.87216601885941,312.3227716025769,53.50806685996313,365.89882219509457,33.406043354196434,-0.007142574,0.6432957,0.9999703,-0.9999394,412.4356846473029,187.79974384659477,1000.0,35.0,304.77934079675447,2695,2700000,7476,73.08425338100642,381.78440418001264,1799.2104859072715,2254.0791434682906,62273.783371936996,26
0.40671366,0.8417969,0.004650318,4.0,0.45752162,0.4125676,2.5524657,0.0029120573,2.0,8.523624,7.7630167,-0.57434744,-43.929787,44.068176,19.438976,83.7839,2.923115,44.770645,19.537146,83.85962,3.1943076,0.023967876899764193,0.0,0.023967876899764193,0.023967876899764193,1.8460552,2.0805027,9.586469,-4.913714,-0.2067216,1.3194599,3.5002992,-3.8209658,-0.5105272,0.0119419405,-0.49858534,-0.5224692,0.92,0.08,300.193351462834,43.698845055144346,312.8231630080107,86.66964597842195,0.794854122203394,0.5712687104184316,4.070662760018962,-3.8088733136368944,320.7236383090695,46.49798319740146,355.4199659169324,95.65889774779038,0.0067974604,0.57846487,0.9993744,-0.9997524,403.5,116.15666145340094,669.0,60.0,269.0,0.8587360594795539,0.10037174721189591,286.32544948645744,63.724810496800764,312.930541650161,40.03514288137016,0.8125152890132075,0.572219158188044,4.189191509874604,-3.8295948430840667,303.68438540028586,67.86173700580304,359.58219632715014,44.86769351523767,-0.011587395,0.64657646,0.9999662,-0.99999356,373.75836431226764,149.49281408648218,1000.0,48.0,320.7236383090695,2795,2800000,7745,72.88143358658999,366.59136122791097,1797.8725958196446,2237.3453906341456,64498.76010808535,27
0.4351779,0.8144531,0.0058776457,4.0,0.46078694,0.41198784,2.6165984,0.010507089,2.0,7.2535653,7.549492,-0.46224034,-45.37396,44.45431,20.247505,91.36575,1.6450131,44.937275,20.103954,93.24248,3.5700839,0.025099775152772265,0.0,0.025099775152772265,0.025099775152772265,1.874553,2.054321,7.713623,-4.5199056,-0.2775311,1.3278556,2.8477244,-4.0272765,-0.5178759,0.011177152,-0.5066987,-0.52905303,0.8837209302325582,0.09302325581395349,301.01551331646976,25.705337249299387,312.82488775021125,181.3236770461876,0.6911435598861299,0.5780170855308191,4.084206140529716,-3.730013404801639,321.5103401954013,29.622999389521137,355.4942532981677,188.5009923292954,-0.015773736,0.54154515,0.99926805,-0.9995881,465.1860465116279,168.438140713915,943.0,144.0,255.0,0.8901960784313725,0.08235294117647059,293.1990311770749,53.88390270628994,312.918558608724,12.821909851042726,0.792413204086684,0.5806012159503852,4.2047647357562425,-3.769999999999982,311.05481138301525,57.942285348090245,367.449819005455,12.82192218062395,-0.011014685,0.64553726,0.9999803,-0.9999731,392.54117647058825,157.37719541862347,958.0,22.0,321.5103401954013,2895,2900000,8000,74.34253991115838,354.2248581801541,1823.7881910982542,2252.3555891895667,66749.83474623458,28
0.45436054,0.8105469,0.006704009,4.0,0.460728,0.4194402,2.3383653,0.024550518,2.0,4.6041794,4.382537,-0.81759083,-43.744884,45.005516,19.823856,90.93784,-10.847647,44.718494,19.840887,90.63543,-13.642306,0.024693929790866077,0.0,0.024693929790866077,0.024693929790866077,1.7790782,2.2440042,10.846556,-4.8549356,-0.1598801,1.3232954,3.0813882,-3.7238328,-0.5151849,0.014259458,-0.50092536,-0.5294443,0.875,0.125,294.8457322750034,43.410879040791514,312.6851723981231,103.85285960954599,0.7466819766113614,0.5751920842278428,3.967248204886289,-3.769999999999982,315.50424686732566,46.92337226303832,350.52596817961916,113.51319131346398,-0.025706394,0.5718942,0.99937856,-0.99990153,422.5416666666667,141.54489251549214,755.0,134.0,252.0,0.8452380952380952,0.0873015873015873,289.62625794313954,52.922793285073894,312.9829662094575,36.36248300929043,0.7778301381255028,0.5901845673582339,4.533925625712897,-3.769999999999982,307.06388016270347,57.418975042911995,353.7456276883235,41.71368402689125,-0.0102624735,0.6445609,0.99995667,-0.99999344,394.76984126984127,156.89859543406104,796.0,53.0,315.50424686732566,2995,3000000,8252,76.3003498823382,352.9433915861882,1827.8794401823543,2257.1231816508807,69038.18525070185,29
0.47694474,0.79296875,0.005667588,4.0,0.53555286,0.43528277,2.5164106,0.016547782,2.0,5.227271,4.14006,-0.33766252,-44.94628,48.444412,20.330173,87.98983,-1.2872792,47.80154,20.243698,88.71001,-1.1429331,0.023084963853422444,0.0,0.023084963853422444,0.023084963853422444,1.9103991,2.0846756,8.889513,-4.195838,0.009956272,1.3235911,3.2764385,-3.9110508,-0.514771,0.025231883,-0.48953912,-0.5400029,0.8461538461538461,0.057692307692307696,284.30079738732826,59.00292217500177,312.6045736891622,50.57318833103277,0.7795049678416055,0.6322971213997155,4.00379522383389,-3.769999999999982,301.08379382882015,63.702413151995984,355.82838226288607,50.57304014526447,0.0012258505,0.56362486,0.9998808,-0.9999431,386.25,179.1582749972772,811.0,74.0,261.0,0.8505747126436781,0.06513409961685823,292.4836170265438,46.025914787486386,312.9525244472284,52.728604163636085,0.8011837144249794,0.5801535462905856,4.447073383926025,-3.7938395716308833,309.0512459179789,50.35860224771577,361.9561834404812,56.55132416805172,-0.004486009,0.6434143,0.9999904,-0.9999839,385.7432950191571,148.99674455501847,729.0,74.0,301.08379382882015,3095,3100000,8513,88.29722037445754,384.1723006442189,1883.7269266326912,2356.1964476513676,71402.02080523502,30
0.46368104,0.7910156,0.006688584,4.0,0.5218253,0.43097493,2.15054,0.015904624,2.0,4.1182275,3.5670204,-0.2920796,-47.324306,46.98413,20.51569,92.19866,-14.282449,47.633694,20.461155,96.85145,-12.68717,0.02260821101745742,0.0,0.02260821101745742,0.02260821101745742,1.9229188,2.0787416,8.627488,-3.9999964,0.15679884,1.3547353,3.926075,-3.906475,-0.5177991,0.03432107,-0.483478,-0.55212015,0.8,0.12,290.1845796434078,44.5563605205567,312.74405227328356,118.68202633881597,0.753082373958948,0.5914009941849169,4.471435686164227,-1.6902662512160873,307.5739031723135,46.38886928831337,350.30608866868886,128.458558270132,-0.011407151,0.56073684,0.99971616,-0.9998922,408.42,144.9250965154069,733.0,133.0,258.0,0.8372093023255814,0.10852713178294573,287.13454221316863,61.73141314538106,312.9164576721751,1.7575650789010449,0.7849637164492468,0.5797443635862687,4.0892964270835535,-3.795573591675094,303.83572317630853,65.57149850967956,358.88256860911787,-1.7575757789950748,-0.010394822,0.64414954,0.9999954,-0.9999928,387.06976744186045,158.52555542136207,861.0,25.0,307.5739031723135,3195,3200000,8771,88.15697435941547,391.8122512656264,1898.4993439498357,2378.4685695748776,73804.13444072148,31
0.4261315,0.8183594,0.0052210568,4.0,0.4954917,0.47401038,2.4324818,0.0120513365,2.0,5.2982483,6.143652,1.5364738,-49.12271,46.98947,18.787943,84.87148,-5.65784,46.99334,18.73707,82.71366,-3.0881703,0.022182179642696007,0.0,0.022182179642696007,0.022182179642696007,2.4033647,2.4818668,10.558867,-4.5526743,-0.3713218,1.473953,3.9839678,-4.1639714,-0.5176462,0.033272963,-0.4843733,-0.55091923,0.8909090909090909,0.07272727272727272,295.9049450408389,43.34294045153778,312.770035356054,64.63117257537942,0.8576789064627895,0.591946372929889,4.024111849023072,-0.5396308396752545,312.3198752479408,46.59576861940745,352.3565161082279,71.64603344378682,0.00014823303,0.55958265,0.9999674,-0.9997203,364.1454545454545,139.3003841516361,627.0,119.0,259.0,0.8725868725868726,0.10038610038610038,292.9220138039988,54.58545413643872,312.9434856820193,23.151160368553064,0.8049043778788815,0.585463497812836,4.462616536103212,-3.769999999999982,310.6682279499625,57.92562560211132,356.10515529673586,25.050121841462683,-0.009356841,0.647731,0.9999922,-0.99999726,385.96911196911196,148.2236876959688,710.0,49.0,312.3198752479408,3295,3300000,9030,124.71513135451823,415.45913092792034,1981.4225481632166,2521.596810445655,76309.24215554027,32
0.4516338,0.7890625,0.0066346712,4.0,0.4716843,0.41421178,2.1110406,0.0024666232,2.0,7.4673057,7.298293,-0.19723131,-47.06374,50.177006,22.264376,98.94595,-14.207319,49.646725,21.999737,96.719246,-13.124136,0.02173379486885676,0.0,0.02173379486885676,0.02173379486885676,1.9484873,2.1626058,12.8323,-4.375969,0.21178263,1.3363593,3.808098,-4.8518734,-0.52079725,0.028208124,-0.4925892,-0.54900545,0.9107142857142857,0.08928571428571429,290.7124899271269,58.88313253410345,312.57794866780927,39.057272655794065,0.8430773489847712,0.6053952528063011,4.097406704975299,-3.730013404801639,307.2866387522887,61.77494088825814,353.22847797246385,45.20435783904793,-0.0016940933,0.5526761,0.999976,-0.9998563,364.48214285714283,156.89612021418918,660.0,50.0,259.0,0.8378378378378378,0.10038610038610038,291.0988613279456,55.41783870921379,312.7991175501627,25.278261334605343,0.7988210580537223,0.5802515976133226,4.2891314533736775,-3.7987490112962234,308.89084086926005,59.357636029623556,358.2836921927898,25.9850551560082,-0.012090248,0.6511092,0.9999963,-0.99999756,386.6833976833977,154.4157757785945,766.0,35.0,307.2866387522887,3395,3400000,9289,76.0872194711119,398.9721323461272,1838.3695994201116,2313.4289512373507,78589.53757172916,33
